,liftID,resortID,liftName,status,timeToRide,timestamp,time_diff,time_diff_seconds
1933,4,13,Jersey Cream Express,X,5,Tue Feb  4 15:46:09 2020,0 days 15:59:59.360362000,57599.36036200001
1934,4,13,Jersey Cream Express,H,5,Wed Feb  5 07:46:08 2020,0 days 00:45:00.362598000,2700.362598
1935,4,13,Jersey Cream Express,O,5,Wed Feb  5 08:31:09 2020,0 days 07:15:00.027762000,26100.027762
1936,4,13,Jersey Cream Express,X,5,Wed Feb  5 15:46:09 2020,0 days 15:59:59.699873000,57599.699873000005
1937,4,13,Jersey Cream Express,H,5,Thu Feb  6 07:46:08 2020,0 days 00:45:00.128242000,2700.1282420000002
1938,4,13,Jersey Cream Express,O,5,Thu Feb  6 08:31:09 2020,0 days 07:15:00.338346000,26100.338346
1939,4,13,Jersey Cream Express,X,5,Thu Feb  6 15:46:09 2020,0 days 15:59:59.907218000,57599.907218
1940,4,13,Jersey Cream Express,H,5,Fri Feb  7 07:46:09 2020,0 days 00:45:00.134177000,2700.1341770000004
1941,4,13,Jersey Cream Express,O,5,Fri Feb  7 08:31:09 2020,0 days 07:14:59.564030000,26099.56403
1942,4,13,Jersey Cream Express,X,5,Fri Feb  7 15:46:08 2020,0 days 16:00:00.261882000,57600.261882000006
1943,4,13,Jersey Cream Express,H,5,Sat Feb  8 07:46:09 2020,0 days 01:00:00.144752000,3600.144752
1944,4,13,Jersey Cream Express,O,5,Sat Feb  8 08:46:09 2020,0 days 06:59:59.967678000,25199.967678
1945,4,13,Jersey Cream Express,X,5,Sat Feb  8 15:46:09 2020,0 days 16:00:00.005435000,57600.00543500001
1946,4,13,Jersey Cream Express,H,5,Sun Feb  9 07:46:09 2020,0 days 01:44:59.264745000,6299.264745
1947,4,13,Jersey Cream Express,O,5,Sun Feb  9 09:31:08 2020,0 days 06:15:00.799877000,22500.799877
1948,4,13,Jersey Cream Express,X,5,Sun Feb  9 15:46:09 2020,0 days 15:59:59.852102000,57599.852102000004
1949,4,13,Jersey Cream Express,H,5,Mon Feb 10 07:46:09 2020,0 days 00:45:00.036500000,2700.0365
1950,4,13,Jersey Cream Express,O,5,Mon Feb 10 08:31:09 2020,0 days 07:14:59.986950000,26099.986950000002
1951,4,13,Jersey Cream Express,X,5,Mon Feb 10 15:46:09 2020,0 days 16:15:00.733886000,58500.733886
1952,4,13,Jersey Cream Express,H,5,Tue Feb 11 08:01:10 2020,0 days 00:29:59.212895000,1799.2128950000001
1953,4,13,Jersey Cream Express,O,5,Tue Feb 11 08:31:09 2020,0 days 07:15:00.286184000,26100.286184
1954,4,13,Jersey Cream Express,X,5,Tue Feb 11 15:46:09 2020,0 days 15:59:59.911464000,57599.911464000004
