,liftID,resortID,liftName,status,timeToRide,timestamp,time_diff,time_diff_seconds
0,3,13,7th Heaven Express,X,6,Fri Jan  3 00:19:09 2020,1 days 13:59:59.794440000,136799.79444
1,3,13,7th Heaven Express,O,6,Sat Jan  4 14:19:09 2020,0 days 00:29:59.297179000,1799.2971790000001
2,3,13,7th Heaven Express,X,6,Sat Jan  4 14:49:08 2020,0 days 22:00:01.500183000,79201.50018300001
3,3,13,7th Heaven Express,O,6,Sun Jan  5 12:49:10 2020,0 days 01:59:58.326201000,7198.326201000001
4,3,13,7th Heaven Express,X,6,Sun Jan  5 14:49:08 2020,0 days 18:56:18.469982000,68178.46998200001
5,3,13,7th Heaven Express,O,6,Mon Jan  6 09:45:27 2020,0 days 05:00:00.822932000,18000.822932000003
6,3,13,7th Heaven Express,X,6,Mon Jan  6 14:45:27 2020,1 days 19:29:58.953718000,156598.953718
7,3,13,7th Heaven Express,O,6,Wed Jan  8 10:15:26 2020,0 days 03:00:00.054434000,10800.054434000001
8,3,13,7th Heaven Express,H,6,Wed Jan  8 13:15:26 2020,0 days 00:44:59.772083000,2699.7720830000003
9,3,13,7th Heaven Express,X,6,Wed Jan  8 14:00:26 2020,0 days 19:44:59.976644000,71099.97664400001
10,3,13,7th Heaven Express,O,6,Thu Jan  9 09:45:26 2020,0 days 02:00:01.148056000,7201.148056
11,3,13,7th Heaven Express,H,6,Thu Jan  9 11:45:27 2020,0 days 00:29:58.694299000,1798.694299
12,3,13,7th Heaven Express,O,6,Thu Jan  9 12:15:26 2020,0 days 02:30:00.385756000,9000.385756
13,3,13,7th Heaven Express,X,6,Thu Jan  9 14:45:26 2020,0 days 18:59:59.717921000,68399.717921
14,3,13,7th Heaven Express,O,6,Fri Jan 10 09:45:26 2020,0 days 05:00:00.212837000,18000.212837000003
15,3,13,7th Heaven Express,X,6,Fri Jan 10 14:45:26 2020,0 days 18:29:59.374804000,66599.374804
16,3,13,7th Heaven Express,O,6,Sat Jan 11 09:15:26 2020,0 days 05:30:00.376921000,19800.376921000003
17,3,13,7th Heaven Express,X,6,Sat Jan 11 14:45:26 2020,0 days 19:14:59.716274000,69299.716274
18,3,13,7th Heaven Express,O,6,Sun Jan 12 10:00:26 2020,0 days 04:44:59.749960000,17099.74996
19,3,13,7th Heaven Express,X,6,Sun Jan 12 14:45:25 2020,0 days 02:30:04.234886000,9004.234886
452,4,13,Jersey Cream Express,X,5,Fri Jan  3 00:19:09 2020,0 days 07:29:59.217251000,26999.217251000002
453,4,13,Jersey Cream Express,H,5,Fri Jan  3 07:49:08 2020,0 days 00:59:59.955929000,3599.955929
454,4,13,Jersey Cream Express,O,5,Fri Jan  3 08:49:08 2020,0 days 06:30:00.075907000,23400.075907000002
455,4,13,Jersey Cream Express,X,5,Fri Jan  3 15:19:08 2020,0 days 17:00:00.490553000,61200.490553
456,4,13,Jersey Cream Express,H,5,Sat Jan  4 08:19:09 2020,0 days 01:29:59.192153000,5399.192153
457,4,13,Jersey Cream Express,O,5,Sat Jan  4 09:49:08 2020,0 days 05:30:00.317132000,19800.317132
458,4,13,Jersey Cream Express,X,5,Sat Jan  4 15:19:08 2020,0 days 16:29:59.800197000,59399.800197000004
459,4,13,Jersey Cream Express,H,5,Sun Jan  5 07:49:08 2020,0 days 01:30:00.570781000,5400.570781
460,4,13,Jersey Cream Express,O,5,Sun Jan  5 09:19:09 2020,0 days 05:59:59.432408000,21599.432408
461,4,13,Jersey Cream Express,X,5,Sun Jan  5 15:19:08 2020,0 days 16:41:20.253036000,60080.253036
462,4,13,Jersey Cream Express,H,5,Mon Jan  6 08:00:28 2020,0 days 00:44:57.319780000,2697.3197800000003
463,4,13,Jersey Cream Express,O,5,Mon Jan  6 08:45:26 2020,0 days 06:29:59.752015000,23399.752015000002
464,4,13,Jersey Cream Express,X,5,Mon Jan  6 15:15:26 2020,0 days 16:30:00.645198000,59400.645198000006
465,4,13,Jersey Cream Express,H,5,Tue Jan  7 07:45:26 2020,0 days 01:59:59.688948000,7199.688948000001
466,4,13,Jersey Cream Express,O,5,Tue Jan  7 09:45:26 2020,0 days 05:30:00.097727000,19800.097727
467,4,13,Jersey Cream Express,X,5,Tue Jan  7 15:15:26 2020,0 days 16:29:59.999299000,59399.999299
468,4,13,Jersey Cream Express,H,5,Wed Jan  8 07:45:26 2020,0 days 01:14:59.806921000,4499.806921
469,4,13,Jersey Cream Express,O,5,Wed Jan  8 09:00:26 2020,0 days 06:30:00.400559000,23400.400559
470,4,13,Jersey Cream Express,X,5,Wed Jan  8 15:30:26 2020,0 days 16:15:00.071091000,58500.071091000005
471,4,13,Jersey Cream Express,H,5,Thu Jan  9 07:45:26 2020,0 days 00:45:00.012735000,2700.0127350000002
472,4,13,Jersey Cream Express,O,5,Thu Jan  9 08:30:26 2020,0 days 06:45:00.177602000,24300.177602
473,4,13,Jersey Cream Express,X,5,Thu Jan  9 15:15:26 2020,0 days 16:29:59.441410000,59399.44141000001
474,4,13,Jersey Cream Express,H,5,Fri Jan 10 07:45:26 2020,0 days 00:44:59.829894000,2699.829894
475,4,13,Jersey Cream Express,O,5,Fri Jan 10 08:30:26 2020,0 days 06:45:00.093875000,24300.093875000002
476,4,13,Jersey Cream Express,X,5,Fri Jan 10 15:15:26 2020,0 days 16:30:00.262163000,59400.26216300001
477,4,13,Jersey Cream Express,H,5,Sat Jan 11 07:45:26 2020,0 days 00:30:04.092417000,1804.092417
478,4,13,Jersey Cream Express,O,5,Sat Jan 11 08:15:30 2020,0 days 06:59:55.821512000,25195.821512000002
479,4,13,Jersey Cream Express,X,5,Sat Jan 11 15:15:26 2020,0 days 16:29:59.883415000,59399.883415000004
480,4,13,Jersey Cream Express,H,5,Sun Jan 12 07:45:26 2020,0 days 00:45:00.165019000,2700.165019
481,4,13,Jersey Cream Express,O,5,Sun Jan 12 08:30:26 2020,0 days 06:45:00.110154000,24300.110154
482,4,13,Jersey Cream Express,X,5,Sun Jan 12 15:15:26 2020,0 days 02:00:03.602429000,7203.6024290000005
247,5,13,Excalibur Gondola Lower,X,3,Fri Jan  3 00:19:09 2020,0 days 07:29:59.217251000,26999.217251000002
248,5,13,Excalibur Gondola Lower,H,3,Fri Jan  3 07:49:08 2020,0 days 00:59:59.955929000,3599.955929
249,5,13,Excalibur Gondola Lower,O,3,Fri Jan  3 08:49:08 2020,0 days 10:00:00.666599000,36000.666599000004
250,5,13,Excalibur Gondola Lower,X,3,Fri Jan  3 18:49:09 2020,0 days 13:29:59.899861000,48599.899861000005
251,5,13,Excalibur Gondola Lower,H,3,Sat Jan  4 08:19:09 2020,0 days 00:30:00.315220000,1800.3152200000002
252,5,13,Excalibur Gondola Lower,O,3,Sat Jan  4 08:49:09 2020,0 days 09:59:59.318465000,35999.318465000004
253,5,13,Excalibur Gondola Lower,X,3,Sat Jan  4 18:49:09 2020,0 days 12:59:59.675797000,46799.675797
254,5,13,Excalibur Gondola Lower,H,3,Sun Jan  5 07:49:08 2020,0 days 00:30:00.082044000,1800.0820440000002
255,5,13,Excalibur Gondola Lower,O,3,Sun Jan  5 08:19:08 2020,0 days 10:26:17.760311000,37577.760311000005
256,5,13,Excalibur Gondola Lower,X,3,Sun Jan  5 18:45:26 2020,0 days 13:15:02.413870000,47702.413870000004
257,5,13,Excalibur Gondola Lower,H,3,Mon Jan  6 08:00:28 2020,0 days 00:30:00.210025000,1800.210025
258,5,13,Excalibur Gondola Lower,O,3,Mon Jan  6 08:30:29 2020,0 days 10:14:57.421416000,36897.421416000005
259,5,13,Excalibur Gondola Lower,X,3,Mon Jan  6 18:45:26 2020,0 days 13:00:00.085552000,46800.085552000004
260,5,13,Excalibur Gondola Lower,H,3,Tue Jan  7 07:45:26 2020,0 days 00:44:59.583076000,2699.5830760000003
261,5,13,Excalibur Gondola Lower,O,3,Tue Jan  7 08:30:26 2020,0 days 12:30:00.704368000,45000.704368000006
262,5,13,Excalibur Gondola Lower,X,3,Tue Jan  7 21:00:26 2020,0 days 10:44:59.498530000,38699.498530000004
263,5,13,Excalibur Gondola Lower,H,3,Wed Jan  8 07:45:26 2020,0 days 00:45:00.182603000,2700.182603
264,5,13,Excalibur Gondola Lower,O,3,Wed Jan  8 08:30:26 2020,0 days 14:30:00.329950000,52200.32995000001
265,5,13,Excalibur Gondola Lower,X,3,Wed Jan  8 23:00:26 2020,0 days 08:44:59.766018000,31499.766018000002
266,5,13,Excalibur Gondola Lower,H,3,Thu Jan  9 07:45:26 2020,0 days 00:45:00.012735000,2700.0127350000002
267,5,13,Excalibur Gondola Lower,O,3,Thu Jan  9 08:30:26 2020,0 days 10:15:00.057428000,36900.057428
268,5,13,Excalibur Gondola Lower,X,3,Thu Jan  9 18:45:26 2020,0 days 12:59:59.561584000,46799.561584
269,5,13,Excalibur Gondola Lower,H,3,Fri Jan 10 07:45:26 2020,0 days 00:44:59.829894000,2699.829894
270,5,13,Excalibur Gondola Lower,O,3,Fri Jan 10 08:30:26 2020,0 days 10:14:59.891738000,36899.891738000006
271,5,13,Excalibur Gondola Lower,X,3,Fri Jan 10 18:45:26 2020,0 days 13:00:00.464300000,46800.4643
272,5,13,Excalibur Gondola Lower,H,3,Sat Jan 11 07:45:26 2020,0 days 00:30:04.092417000,1804.092417
273,5,13,Excalibur Gondola Lower,O,3,Sat Jan 11 08:15:30 2020,0 days 10:29:56.562638000,37796.562638
274,5,13,Excalibur Gondola Lower,X,3,Sat Jan 11 18:45:27 2020,0 days 12:59:59.142289000,46799.142289
275,5,13,Excalibur Gondola Lower,H,3,Sun Jan 12 07:45:26 2020,0 days 00:30:00.341306000,1800.341306
276,5,13,Excalibur Gondola Lower,O,3,Sun Jan 12 08:15:26 2020,0 days 09:00:03.536296000,32403.536296000002
483,6,13,Magic Chair,X,6,Fri Jan  3 00:19:09 2020,0 days 07:29:59.217251000,26999.217251000002
484,6,13,Magic Chair,H,6,Fri Jan  3 07:49:08 2020,0 days 00:59:59.955929000,3599.955929
485,6,13,Magic Chair,O,6,Fri Jan  3 08:49:08 2020,0 days 08:30:00.108264000,30600.108264000002
486,6,13,Magic Chair,X,6,Fri Jan  3 17:19:08 2020,0 days 15:00:00.458196000,54000.45819600001
487,6,13,Magic Chair,O,6,Sat Jan  4 08:19:09 2020,0 days 09:00:00.295618000,32400.295618000004
488,6,13,Magic Chair,X,6,Sat Jan  4 17:19:09 2020,0 days 14:29:59.013864000,52199.013864
489,6,13,Magic Chair,H,6,Sun Jan  5 07:49:08 2020,0 days 00:30:00.082044000,1800.0820440000002
490,6,13,Magic Chair,O,6,Sun Jan  5 08:19:08 2020,0 days 09:00:00.036854000,32400.036854
491,6,13,Magic Chair,X,6,Sun Jan  5 17:19:08 2020,0 days 14:41:20.137327000,52880.137327000004
492,6,13,Magic Chair,H,6,Mon Jan  6 08:00:28 2020,0 days 00:30:00.210025000,1800.210025
493,6,13,Magic Chair,O,6,Mon Jan  6 08:30:29 2020,0 days 08:44:57.521743000,31497.521743
494,6,13,Magic Chair,X,6,Mon Jan  6 17:15:26 2020,0 days 14:29:59.985225000,52199.985225000004
495,6,13,Magic Chair,H,6,Tue Jan  7 07:45:26 2020,0 days 01:07:32.391719000,4052.391719
496,6,13,Magic Chair,O,6,Tue Jan  7 08:52:59 2020,0 days 08:22:28.820084000,30148.820084000003
497,6,13,Magic Chair,X,6,Tue Jan  7 17:15:27 2020,0 days 14:29:58.574171000,52198.574171
498,6,13,Magic Chair,H,6,Wed Jan  8 07:45:26 2020,0 days 00:45:00.182603000,2700.182603
499,6,13,Magic Chair,O,6,Wed Jan  8 08:30:26 2020,0 days 08:44:59.935333000,31499.935333
500,6,13,Magic Chair,X,6,Wed Jan  8 17:15:26 2020,0 days 14:30:00.160635000,52200.160635
501,6,13,Magic Chair,H,6,Thu Jan  9 07:45:26 2020,0 days 00:45:00.012735000,2700.0127350000002
502,6,13,Magic Chair,O,6,Thu Jan  9 08:30:26 2020,0 days 08:39:59.461064000,31199.461064000003
503,6,13,Magic Chair,X,6,Thu Jan  9 17:10:26 2020,0 days 14:35:00.157948000,52500.157948
504,6,13,Magic Chair,H,6,Fri Jan 10 07:45:26 2020,0 days 00:44:59.829894000,2699.829894
505,6,13,Magic Chair,O,6,Fri Jan 10 08:30:26 2020,0 days 08:45:00.184807000,31500.184807
506,6,13,Magic Chair,X,6,Fri Jan 10 17:15:26 2020,0 days 14:30:00.171231000,52200.171231
507,6,13,Magic Chair,H,6,Sat Jan 11 07:45:26 2020,0 days 00:44:59.889105000,2699.889105
508,6,13,Magic Chair,O,6,Sat Jan 11 08:30:26 2020,0 days 08:45:00.314998000,31500.314998
509,6,13,Magic Chair,X,6,Sat Jan 11 17:15:26 2020,0 days 14:29:59.593241000,52199.593241
510,6,13,Magic Chair,H,6,Sun Jan 12 07:45:26 2020,0 days 00:30:00.341306000,1800.341306
511,6,13,Magic Chair,O,6,Sun Jan 12 08:15:26 2020,0 days 09:00:03.536296000,32403.536296000002
512,6,13,Magic Chair,X,6,Sun Jan 12 17:15:30 2020,0 days 00:00:00.000000000,0.0
435,7,13,Glacier Express,X,6,Fri Jan  3 00:19:09 2020,3 days 11:26:16.707970000,300376.70797000005
436,7,13,Glacier Express,O,6,Mon Jan  6 11:45:26 2020,0 days 03:00:01.502947000,10801.502947
437,7,13,Glacier Express,X,6,Mon Jan  6 14:45:27 2020,1 days 21:14:59.963950000,162899.96395
438,7,13,Glacier Express,O,6,Wed Jan  8 12:00:27 2020,0 days 02:44:59.042445000,9899.042445000001
439,7,13,Glacier Express,X,6,Wed Jan  8 14:45:26 2020,0 days 18:59:59.750484000,68399.750484
440,7,13,Glacier Express,O,6,Thu Jan  9 09:45:26 2020,0 days 05:00:00.228111000,18000.228111
441,7,13,Glacier Express,X,6,Thu Jan  9 14:45:26 2020,0 days 19:14:59.421993000,69299.42199300001
442,7,13,Glacier Express,O,6,Fri Jan 10 10:00:26 2020,0 days 04:45:00.508765000,17100.508765000002
443,7,13,Glacier Express,X,6,Fri Jan 10 14:45:26 2020,0 days 18:29:59.374804000,66599.374804
444,7,13,Glacier Express,O,6,Sat Jan 11 09:15:26 2020,0 days 05:30:00.376921000,19800.376921000003
445,7,13,Glacier Express,X,6,Sat Jan 11 14:45:26 2020,0 days 19:14:59.716274000,69299.716274
446,7,13,Glacier Express,O,6,Sun Jan 12 10:00:26 2020,0 days 04:44:59.749960000,17099.74996
447,7,13,Glacier Express,X,6,Sun Jan 12 14:45:25 2020,0 days 02:30:04.234886000,9004.234886
308,8,13,Excelerator Express,X,6,Fri Jan  3 00:19:09 2020,0 days 07:29:59.217251000,26999.217251000002
309,8,13,Excelerator Express,H,6,Fri Jan  3 07:49:08 2020,0 days 00:59:59.955929000,3599.955929
310,8,13,Excelerator Express,O,6,Fri Jan  3 08:49:08 2020,0 days 06:30:00.075907000,23400.075907000002
311,8,13,Excelerator Express,X,6,Fri Jan  3 15:19:08 2020,0 days 17:00:00.490553000,61200.490553
312,8,13,Excelerator Express,H,6,Sat Jan  4 08:19:09 2020,0 days 00:30:00.315220000,1800.3152200000002
313,8,13,Excelerator Express,O,6,Sat Jan  4 08:49:09 2020,0 days 06:29:59.194065000,23399.194065
314,8,13,Excelerator Express,X,6,Sat Jan  4 15:19:08 2020,0 days 16:29:59.800197000,59399.800197000004
315,8,13,Excelerator Express,H,6,Sun Jan  5 07:49:08 2020,0 days 00:30:00.082044000,1800.0820440000002
316,8,13,Excelerator Express,O,6,Sun Jan  5 08:19:08 2020,0 days 06:59:59.921145000,25199.921145
317,8,13,Excelerator Express,X,6,Sun Jan  5 15:19:08 2020,0 days 16:41:20.253036000,60080.253036
318,8,13,Excelerator Express,H,6,Mon Jan  6 08:00:28 2020,0 days 00:30:00.210025000,1800.210025
319,8,13,Excelerator Express,O,6,Mon Jan  6 08:30:29 2020,0 days 06:44:56.861770000,24296.861770000003
320,8,13,Excelerator Express,X,6,Mon Jan  6 15:15:26 2020,0 days 16:30:00.645198000,59400.645198000006
321,8,13,Excelerator Express,H,6,Tue Jan  7 07:45:26 2020,0 days 00:44:59.583076000,2699.5830760000003
322,8,13,Excelerator Express,O,6,Tue Jan  7 08:30:26 2020,0 days 06:45:00.203599000,24300.203599
323,8,13,Excelerator Express,X,6,Tue Jan  7 15:15:26 2020,0 days 16:29:59.999299000,59399.999299
324,8,13,Excelerator Express,H,6,Wed Jan  8 07:45:26 2020,0 days 00:45:00.182603000,2700.182603
325,8,13,Excelerator Express,O,6,Wed Jan  8 08:30:26 2020,0 days 06:45:00.593303000,24300.593303
326,8,13,Excelerator Express,X,6,Wed Jan  8 15:15:27 2020,0 days 16:29:59.502665000,59399.50266500001
327,8,13,Excelerator Express,H,6,Thu Jan  9 07:45:26 2020,0 days 00:45:00.012735000,2700.0127350000002
328,8,13,Excelerator Express,O,6,Thu Jan  9 08:30:26 2020,0 days 06:45:00.177602000,24300.177602
329,8,13,Excelerator Express,X,6,Thu Jan  9 15:15:26 2020,0 days 16:29:59.441410000,59399.44141000001
330,8,13,Excelerator Express,H,6,Fri Jan 10 07:45:26 2020,0 days 00:44:59.829894000,2699.829894
331,8,13,Excelerator Express,O,6,Fri Jan 10 08:30:26 2020,0 days 06:45:00.093875000,24300.093875000002
332,8,13,Excelerator Express,X,6,Fri Jan 10 15:15:26 2020,0 days 16:30:00.262163000,59400.26216300001
333,8,13,Excelerator Express,H,6,Sat Jan 11 07:45:26 2020,0 days 00:30:04.092417000,1804.092417
334,8,13,Excelerator Express,O,6,Sat Jan 11 08:15:30 2020,0 days 06:59:55.821512000,25195.821512000002
335,8,13,Excelerator Express,X,6,Sat Jan 11 15:15:26 2020,0 days 16:29:59.883415000,59399.883415000004
336,8,13,Excelerator Express,H,6,Sun Jan 12 07:45:26 2020,0 days 00:30:00.341306000,1800.341306
337,8,13,Excelerator Express,O,6,Sun Jan 12 08:15:26 2020,0 days 06:59:59.933867000,25199.933867000003
338,8,13,Excelerator Express,X,6,Sun Jan 12 15:15:26 2020,0 days 02:00:03.602429000,7203.6024290000005
112,9,13,Catskinner Express,X,4,Fri Jan  3 00:19:09 2020,0 days 07:29:59.217251000,26999.217251000002
113,9,13,Catskinner Express,H,4,Fri Jan  3 07:49:08 2020,0 days 07:00:00.957402000,25200.957402
114,9,13,Catskinner Express,X,4,Fri Jan  3 14:49:09 2020,0 days 18:29:59.313435000,66599.313435
115,9,13,Catskinner Express,O,4,Sat Jan  4 09:19:09 2020,0 days 05:59:59.760837000,21599.760837
116,9,13,Catskinner Express,X,4,Sat Jan  4 15:19:08 2020,0 days 16:29:59.800197000,59399.800197000004
117,9,13,Catskinner Express,H,4,Sun Jan  5 07:49:08 2020,0 days 01:00:01.872834000,3601.8728340000002
118,9,13,Catskinner Express,O,4,Sun Jan  5 08:49:10 2020,0 days 06:29:58.130355000,23398.130355
119,9,13,Catskinner Express,X,4,Sun Jan  5 15:19:08 2020,0 days 16:41:20.253036000,60080.253036
120,9,13,Catskinner Express,H,4,Mon Jan  6 08:00:28 2020,0 days 00:30:00.210025000,1800.210025
121,9,13,Catskinner Express,O,4,Mon Jan  6 08:30:29 2020,0 days 06:44:56.861770000,24296.861770000003
122,9,13,Catskinner Express,X,4,Mon Jan  6 15:15:26 2020,0 days 16:30:00.645198000,59400.645198000006
123,9,13,Catskinner Express,H,4,Tue Jan  7 07:45:26 2020,0 days 01:07:32.391719000,4052.391719
124,9,13,Catskinner Express,O,4,Tue Jan  7 08:52:59 2020,0 days 06:22:27.394956000,22947.394956
125,9,13,Catskinner Express,X,4,Tue Jan  7 15:15:26 2020,0 days 16:29:59.999299000,59399.999299
126,9,13,Catskinner Express,H,4,Wed Jan  8 07:45:26 2020,0 days 01:14:59.806921000,4499.806921
127,9,13,Catskinner Express,O,4,Wed Jan  8 09:00:26 2020,0 days 06:15:00.968985000,22500.968985000003
128,9,13,Catskinner Express,X,4,Wed Jan  8 15:15:27 2020,0 days 16:29:59.502665000,59399.50266500001
129,9,13,Catskinner Express,H,4,Thu Jan  9 07:45:26 2020,0 days 01:00:00.125306000,3600.1253060000004
130,9,13,Catskinner Express,O,4,Thu Jan  9 08:45:26 2020,0 days 06:30:00.065031000,23400.065031000002
131,9,13,Catskinner Express,X,4,Thu Jan  9 15:15:26 2020,0 days 16:29:59.441410000,59399.44141000001
132,9,13,Catskinner Express,H,4,Fri Jan 10 07:45:26 2020,0 days 00:59:59.683163000,3599.683163
133,9,13,Catskinner Express,O,4,Fri Jan 10 08:45:26 2020,0 days 06:30:00.240606000,23400.240606000003
134,9,13,Catskinner Express,X,4,Fri Jan 10 15:15:26 2020,0 days 16:30:00.262163000,59400.26216300001
135,9,13,Catskinner Express,H,4,Sat Jan 11 07:45:26 2020,0 days 00:59:59.856618000,3599.8566180000003
136,9,13,Catskinner Express,O,4,Sat Jan 11 08:45:26 2020,0 days 06:30:00.057311000,23400.057311
137,9,13,Catskinner Express,X,4,Sat Jan 11 15:15:26 2020,0 days 16:29:59.883415000,59399.883415000004
138,9,13,Catskinner Express,H,4,Sun Jan 12 07:45:26 2020,0 days 00:45:00.165019000,2700.165019
139,9,13,Catskinner Express,O,4,Sun Jan 12 08:30:26 2020,0 days 06:45:00.110154000,24300.110154
140,9,13,Catskinner Express,X,4,Sun Jan 12 15:15:26 2020,0 days 02:00:03.602429000,7203.6024290000005
192,10,13,Crystal Ridge Express,X,7,Fri Jan  3 00:19:09 2020,1 days 10:29:59.104843000,124199.10484300001
193,10,13,Crystal Ridge Express,O,7,Sat Jan  4 10:49:08 2020,0 days 03:00:00.139504000,10800.139504
194,10,13,Crystal Ridge Express,H,7,Sat Jan  4 13:49:08 2020,0 days 00:59:59.847272000,3599.8472720000004
195,10,13,Crystal Ridge Express,O,7,Sat Jan  4 14:49:08 2020,0 days 00:30:00.157306000,1800.157306
196,10,13,Crystal Ridge Express,X,7,Sat Jan  4 15:19:08 2020,0 days 18:30:00.147731000,66600.147731
197,10,13,Crystal Ridge Express,O,7,Sun Jan  5 09:49:09 2020,0 days 05:29:59.655655000,19799.655655000002
198,10,13,Crystal Ridge Express,X,7,Sun Jan  5 15:19:08 2020,0 days 17:41:17.889022000,63677.889022
199,10,13,Crystal Ridge Express,O,7,Mon Jan  6 09:00:26 2020,0 days 06:14:59.435809000,22499.435809000002
200,10,13,Crystal Ridge Express,X,7,Mon Jan  6 15:15:26 2020,0 days 18:39:39.921196000,67179.92119600001
201,10,13,Crystal Ridge Express,O,7,Tue Jan  7 09:55:05 2020,0 days 01:20:20.264524000,4820.264524
202,10,13,Crystal Ridge Express,H,7,Tue Jan  7 11:15:26 2020,0 days 00:45:00.338753000,2700.338753
203,10,13,Crystal Ridge Express,X,7,Tue Jan  7 12:00:26 2020,0 days 00:59:59.792919000,3599.7929190000004
204,10,13,Crystal Ridge Express,O,7,Tue Jan  7 13:00:26 2020,0 days 02:15:00.114481000,8100.1144810000005
205,10,13,Crystal Ridge Express,X,7,Tue Jan  7 15:15:26 2020,0 days 18:44:59.714843000,67499.71484300001
206,10,13,Crystal Ridge Express,O,7,Wed Jan  8 10:00:26 2020,0 days 05:15:01.060362000,18901.060362
207,10,13,Crystal Ridge Express,X,7,Wed Jan  8 15:15:27 2020,0 days 18:29:59.383576000,66599.38357600001
208,10,13,Crystal Ridge Express,O,7,Thu Jan  9 09:45:26 2020,0 days 05:30:00.309426000,19800.309426
209,10,13,Crystal Ridge Express,X,7,Thu Jan  9 15:15:26 2020,0 days 18:29:59.636606000,66599.636606
210,10,13,Crystal Ridge Express,O,7,Fri Jan 10 09:45:26 2020,0 days 05:29:59.728573000,19799.728573
211,10,13,Crystal Ridge Express,X,7,Fri Jan 10 15:15:26 2020,0 days 17:59:59.859068000,64799.859068000005
212,10,13,Crystal Ridge Express,O,7,Sat Jan 11 09:15:26 2020,0 days 06:00:00.317024000,21600.317024
213,10,13,Crystal Ridge Express,X,7,Sat Jan 11 15:15:26 2020,0 days 17:59:59.648055000,64799.648055000005
214,10,13,Crystal Ridge Express,O,7,Sun Jan 12 09:15:26 2020,0 days 06:00:00.510533000,21600.510533
215,10,13,Crystal Ridge Express,X,7,Sun Jan 12 15:15:26 2020,0 days 02:00:03.602429000,7203.6024290000005
451,11,13,Horstman T-Bar,X,4,Fri Jan  3 00:19:09 2020,9 days 16:56:20.579510000,838580.5795100001
568,12,13,Showcase T-Bar,X,3,Fri Jan  3 00:19:09 2020,9 days 16:56:20.579510000,838580.5795100001
141,14,13,Coca-Cola Tube Park,X,4,Fri Jan  3 00:19:09 2020,0 days 10:00:00.190877000,36000.190877
142,14,13,Coca-Cola Tube Park,O,4,Fri Jan  3 10:19:09 2020,0 days 07:59:59.797952000,28799.797952
143,14,13,Coca-Cola Tube Park,X,4,Fri Jan  3 18:19:09 2020,0 days 15:59:59.601306000,57599.601306000004
144,14,13,Coca-Cola Tube Park,O,4,Sat Jan  4 10:19:09 2020,0 days 08:00:00.259067000,28800.259067000003
145,14,13,Coca-Cola Tube Park,X,4,Sat Jan  4 18:19:09 2020,0 days 16:07:18.608517000,58038.608517
146,14,13,Coca-Cola Tube Park,O,4,Sun Jan  5 10:26:28 2020,0 days 07:52:42.077487000,28362.077487000002
147,14,13,Coca-Cola Tube Park,X,4,Sun Jan  5 18:19:10 2020,0 days 16:41:16.377622000,60076.37762200001
148,14,13,Coca-Cola Tube Park,O,4,Mon Jan  6 11:00:26 2020,0 days 07:14:59.888697000,26099.888697000002
149,14,13,Coca-Cola Tube Park,X,4,Mon Jan  6 18:15:26 2020,0 days 17:15:00.011445000,62100.011445000004
150,14,13,Coca-Cola Tube Park,O,4,Tue Jan  7 11:30:26 2020,0 days 09:30:00.496814000,34200.496814000006
151,14,13,Coca-Cola Tube Park,X,4,Tue Jan  7 21:00:26 2020,0 days 14:14:59.523205000,51299.523205000005
152,14,13,Coca-Cola Tube Park,O,4,Wed Jan  8 11:15:26 2020,0 days 11:45:00.487878000,42300.487878
153,14,13,Coca-Cola Tube Park,X,4,Wed Jan  8 23:00:26 2020,0 days 12:14:59.306866000,44099.306866000006
154,14,13,Coca-Cola Tube Park,O,4,Thu Jan  9 11:15:26 2020,0 days 07:00:00.252738000,25200.252738000003
155,14,13,Coca-Cola Tube Park,X,4,Thu Jan  9 18:15:26 2020,0 days 17:00:00.165252000,61200.165252000006
156,14,13,Coca-Cola Tube Park,O,4,Fri Jan 10 11:15:26 2020,0 days 06:59:59.527379000,25199.527379000003
157,14,13,Coca-Cola Tube Park,X,4,Fri Jan 10 18:15:26 2020,0 days 16:00:00.619615000,57600.619615
158,14,13,Coca-Cola Tube Park,O,4,Sat Jan 11 10:15:26 2020,0 days 07:59:59.599200000,28799.5992
159,14,13,Coca-Cola Tube Park,X,4,Sat Jan 11 18:15:26 2020,0 days 16:00:00.435155000,57600.43515500001
160,14,13,Coca-Cola Tube Park,O,4,Sun Jan 12 10:15:26 2020,0 days 07:00:03.352438000,25203.352438
543,22,13,Peak 2 Peak Gondola,X,12,Fri Jan  3 00:19:09 2020,2 days 08:59:59.619903000,205199.619903
544,22,13,Peak 2 Peak Gondola,O,12,Sun Jan  5 09:19:09 2020,0 days 05:59:59.432408000,21599.432408
545,22,13,Peak 2 Peak Gondola,X,12,Sun Jan  5 15:19:08 2020,0 days 16:41:20.253036000,60080.253036
546,22,13,Peak 2 Peak Gondola,H,12,Mon Jan  6 08:00:28 2020,0 days 01:14:57.981234000,4497.981234
547,22,13,Peak 2 Peak Gondola,O,12,Mon Jan  6 09:15:26 2020,0 days 05:59:59.090561000,21599.090561
548,22,13,Peak 2 Peak Gondola,X,12,Mon Jan  6 15:15:26 2020,0 days 16:30:00.645198000,59400.645198000006
549,22,13,Peak 2 Peak Gondola,H,12,Tue Jan  7 07:45:26 2020,0 days 01:59:59.688948000,7199.688948000001
